keyword,Title,Review_Count,Rating,Address,Country,City,State,Google_id,Place_id,Latitude,Longitude,Category,Price_Range,Current_Status,Transportation & Travel,Hotels & Hospitality,Public & Government Services,Education,Religious Institutions,Home & Construction Services,Finance & Services,Entertainment & Recreation,Retail & Shopping,Health,Beauty & Wellness,Restaurants,Coffee Shops,Food & Dining,POI Density,Avg Rating - Restaurants,Avg Rating - Coffee Shops,Avg Rating - Food & Dining,Avg Num of Reviewers - Restaurants,Avg Num of Reviewers - Coffee Shops,Avg Num of Reviewers - Food & Dining,Total Num of Reviewers - Food & Dining,Direct Competition - Same Category/POI Density,Indirect Competition - Food & Dining/POI Density,Indirect Competition - Opposite Category/POI Density,Population_Within_1km,Population_Within_2km,Population_Within_3km
Coffee shop,Joffrey's جوفريز,54.0,3.8,"6, 8539+CPvDhahran Mall Gate, Dhahran Saudi Arabia",SA,Dhahran,,0x3e49e74a246a6a11:0x5d69713e25a4e47,ChIJEWpqJErnST4RR05a4hOX1gU,26.3035625,50.1693125,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,1,3,0,0,15,5,20,20,4.3133333333333335,4.34,4.32,3204.0666666666666,3592.2,3241.7,64834.0,0.25,1.0,0.75,14333,36258,103116
Coffee shop,Cafè Jamoka,24.0,3.8,"43WR+2M College of Computer Science and Engineering, 617, Dhahran 34754, Saudi Arabia",SA,Dhahran,,0x3e49d951adc5a00d:0xe143c26bcda2ef48,ChIJDaDFrVHZST4RSO-izWvCQ-E,26.1451229,50.0916541,cafes,SAR 1–40,,0,0,0,0,0,0,0,0,1,0,0,4,1,5,5,3.6,3.8,3.65,21.33333333333333,24.0,22.0,88.0,0.2,1.0,0.8,0,493,1135
Coffee shop,IL Caffè,6.0,5.0,"Ajyal Residents, Dhahran 34513, Saudi Arabia",SA,Dhahran,,0x3e49e1e0eec298a7:0x3f03dae4590af76f,ChIJp5jC7uDhST4Rb_cKWeTaAz8,26.258794,50.0754557,coffee shops,,Temporarily closed,0,0,0,0,0,0,0,0,13,0,0,12,6,20,20,4.366666666666666,4.483333333333333,4.475,116.25,87.16666666666667,86.7,1734.0,0.3,1.0,0.6,4709,8016,8202
Coffee shop,ZOYA COFFEE I مقهى زويا,314.0,4.0,"Mall of Dhahran, Prince Faisal Bin Fahd Road, AL, بوابة 6, Dhahran 34457, Saudi Arabia",SA,Dhahran,,0x3e49e70b491ff29d:0xe3ce117e101dba02,ChIJnfIfSQvnST4RArodEH4RzuM,26.303448,50.169343,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,1,3,0,0,15,5,20,20,4.3133333333333335,4.34,4.32,3204.0666666666666,3592.2,3241.7,64834.0,0.25,1.0,0.75,14333,36258,102446
Coffee shop,Tim Hortons,92.0,4.2,"3258, Dammam 34313 7844, Dammam 34313, Saudi Arabia",SA,Dammam,,0x3e49e30cf9a77bcb:0xcca0033744a06975,ChIJy3un-QzjST4RdWmgRDcDoMw,26.3209034,50.0215424,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,6,0,0,7,5,11,11,3.7,4.45,3.9777777777777774,30.0,56.25,34.77777777777778,313.0,0.4545454545454545,1.0,0.6363636363636364,2962,3501,15516
Coffee shop,Helwaa Ali,,,"3587 طريق الملك سعود, Al Dawhah Al Janubiyah, EKMA6864، 6864, Dhahran 34457, Saudi Arabia",SA,Dhahran,,0x3e49e7003f1c543b:0x37d85e42520c577f,ChIJO1QcPwDnST4Rf1cMUkJe2Dc,26.306046,50.169751,coffee shops,,,0,0,0,0,0,0,0,1,3,0,0,15,5,20,20,4.34,4.34,4.34,2949.6,3592.2,3050.85,61017.0,0.25,1.0,0.75,15310,38155,94909
Coffee shop,Krispy Kreme,33.0,3.9,"Ferdaws Road, KFUPM, Dhahran 34464, Saudi Arabia",SA,Dhahran,,0x3e49e710aaf9407d:0xaf24a67bb74a6ae9,ChIJfUD5qhDnST4R6WpKt3umJK8,26.3006211,50.1478169,مطعم مخبوزات محلاة,$$,,0,0,0,0,0,0,0,0,4,0,0,7,4,12,12,4.366666666666667,4.2,4.363636363636363,558.3333333333334,16.75,310.72727272727275,3418.0,0.3333333333333333,1.0,0.5833333333333334,6665,15966,39400
Coffee shop,Circle K - Fuel Way Baqaiq,2.0,5.0,"Dhahran 34367, Saudi Arabia",SA,Dhahran,,0x3e36235775932b17:0xd9060232981a82cd,ChIJFyuTdVcjNj4RzYIamDICBtk,26.1682571,49.9244341,Convenience Store,,,0,0,0,0,0,0,0,0,9,0,0,11,10,20,20,4.11,3.79,3.931578947368421,229.3,68.9,156.10526315789474,2966.0,0.5,1.0,0.55,0,0,0
Coffee shop,KASBON cafe,2.0,5.0,"2313 6242, Dhahran 34676, Saudi Arabia",SA,Dhahran,,0x3e49dfe7c341167f:0x564c2ec61b94e521,ChIJfxZBw-ffST4RIeWUG8YuTFY,26.2014228,50.0287624,coffee shops,,Temporarily closed,0,0,0,0,0,0,0,0,3,0,0,8,4,12,12,3.675,4.1,3.8166666666666655,311.0,939.25,520.4166666666666,6245.0,0.3333333333333333,1.0,0.6666666666666666,34,34,98
Coffee shop,Krispy Kreme,39.0,3.3,"DHAHRAN MALL Mall of Dhahran Blvd, Al Dawhah Al Janubiyah DHAHRAN, Al Khobar Saudi Arabia",SA,Al Khobar,,0x3e49e765c5685a1b:0x1286ece21e525116,ChIJG1poxWXnST4RFlFSHuLshhI,26.3062963,50.1712256,Doughnut Shop,SAR 20–40,,0,0,0,0,0,0,0,0,4,0,0,15,6,20,20,4.326666666666667,4.316666666666666,4.325,3927.2,3185.833333333333,3826.65,76533.0,0.3,1.0,0.75,14341,39308,100258
Coffee shop,Coffee Dunyasi,212.0,2.9,"مول، الظهران, Al Khobar Saudi Arabia",SA,Al Khobar,,0x3e49e6314fd21219:0x8a2295261a19641a,ChIJGRLSTzHmST4RGmQZGiaVIoo,26.3052365,50.1713043,coffee shops,,,0,0,0,0,0,0,0,0,4,0,0,15,6,20,20,4.3133333333333335,4.316666666666666,4.315,4220.8,3185.833333333333,4046.85,80937.0,0.3,1.0,0.75,16312,39081,104107
Coffee shop,Coffee Valley,24.0,3.5,"King Abdel Aziz Air Base, Dhahran 34464, Saudi Arabia",SA,Dhahran,,0x3e49e6fcd7ab1a93:0x80a828e1809e2988,ChIJkxqr1_zmST4RiCmegOEoqIA,26.2892888,50.1322909,coffee shops,,Temporarily closed,0,0,0,0,0,0,0,0,2,0,0,4,2,6,6,3.575,2.9,3.35,87.75,13.5,63.0,378.0,0.3333333333333333,1.0,0.6666666666666666,5192,14665,21814
Coffee shop,ارت سويت الشراع,255.0,4.3,"الحسين الوسطي, Al Sheraa, Al Khobar 34741, Saudi Arabia",SA,Al Khobar,,0x3e49dd8cdcb6239b:0xcf9d45fd9c78d9eb,ChIJmyO23IzdST4R69l4nP1Fnc8,26.1740508,50.1525802,attractions,,,0,0,0,0,0,0,0,0,7,0,0,14,6,20,20,4.264285714285714,4.25,4.26,615.4285714285714,494.8333333333333,579.25,11585.0,0.3,1.0,0.7,11373,29776,41981
Coffee shop,مقهى كريبريستا,14.0,4.3,"55M7+MV9, Al Sawari, Al Khobar 34724, Saudi Arabia",SA,Al Khobar,,0x3e49dd9d892270a5:0x13e66dff67f868ca,ChIJpXAiiZ3dST4Rymj4Z_9t5hM,26.1841722,50.16473,coffee shops,,Temporarily closed,0,0,0,0,0,0,0,0,6,0,0,14,7,19,19,4.057142857142857,4.242857142857143,4.094736842105263,267.0,302.2857142857143,290.3157894736842,5516.0,0.3684210526315789,1.0,0.7368421052631579,3968,20201,44754
Coffee shop,مقلط ابو حواس,7.0,3.9,"4046, 7267, Dhahran 34463, Saudi Arabia",SA,Dhahran,,0x3e49e749292f0795:0x638cd834c1c45a5b,ChIJlQcvKUnnST4RW1rEwTTYjGM,26.3156846,50.1477121,coffee shops,,Temporarily closed,0,0,0,0,0,0,0,0,6,0,0,13,7,20,20,3.5615384615384613,4.457142857142857,3.875,162.07692307692307,55.0,124.6,2492.0,0.35,1.0,0.65,3336,20582,61107
Coffee shop,Barn's | بارنز,,,"75M2+P75, King Abdel Aziz Air Base, Dhahran 34641, Saudi Arabia",SA,Dhahran,,0x3e49e700023f12fd:0x64bd7cd4efbb0d,ChIJ_RI_AgDnST4RDbvv1Hy9ZAA,26.2842598,50.1507334,coffee shops,,Temporarily closed,0,0,0,0,0,0,0,0,4,0,0,0,4,4,4,,3.5666666666666664,3.5666666666666664,,5.0,5.0,15.0,1.0,1.0,0.0,2768,11321,24596
Coffee shop,Lapate Lounge لابات لونج,170.0,4.0,"Mall of Dhahran Blvd, 7, Al Khobar 34457, Saudi Arabia",SA,Al Khobar,,0x3e49e7010d093203:0xe154a949bf1c9ae9,ChIJAzIJDQHnST4R6Zocv0mpVOE,26.3039688,50.1680808,coffee shops,,Temporarily closed,0,1,0,0,0,0,0,1,4,0,0,16,5,20,20,4.175,4.26,4.21,1900.9375,3398.0,2301.95,46039.0,0.25,1.0,0.8,13523,35471,88944
Coffee shop,BreadTalk | بردتوك,20.0,4.5,"Mall of Dhahran،, طريق الأمير فيصل بن فهد،, Al Dawhah Al Janubiyah, Mall of Dhahran, Prince Faisal Bin Fahd Road, Dhahran 34457, Saudi Arabia",SA,Dhahran,,0x3e49e786335c00ff:0xe46853ca02299431,ChIJ_wBcM4bnST4RMZQpAspTaOQ,26.3062977,50.1710283,Bakery,,Temporarily closed,0,0,0,0,0,0,0,0,4,0,0,15,6,20,20,4.326666666666667,4.316666666666666,4.325,3927.2,3185.833333333333,3826.65,76533.0,0.3,1.0,0.75,14932,39308,100060
Coffee shop,ستاربكس,3.0,5.0,"أجيال، ELAB7944، 7944 شارع10أ، 2592, Dhahran 34513, Saudi Arabia",SA,Dhahran,,0x3e49e1824e2d0b0f:0x2462303e4d99543c,ChIJDwstToLhST4RPFSZTT4wYiQ,26.2641515,50.0680795,coffee shops,,,0,0,0,0,0,0,0,0,12,0,0,12,5,20,20,4.366666666666666,4.38,4.455,116.33333333333331,103.4,88.6,1772.0,0.25,1.0,0.6,6725,8075,8183
Coffee shop,شركة تالا المتحدة للصناعة,2.0,5.0,"7X2P+38J, Dammam 2nd Industrial City, Dammam 34327, Saudi Arabia",SA,Dammam,,0x3e361f000e48b281:0x63c3ef1eda992556,ChIJgbJIDgAfNj4RViWZ2h7vw2M,26.2502021,49.9857523,coffee shops,,,0,0,0,0,0,0,0,0,2,0,0,10,1,12,12,4.0200000000000005,5.0,4.083333333333333,327.2,2.0,273.8333333333333,3286.0,0.0833333333333333,1.0,0.8333333333333334,755,5020,12056
Coffee shop,Barn's | بارنز,7.0,2.1,"2688 طريق الملك عبدالعزيز، 8097, Dhahran 34521, Saudi Arabia",SA,Dhahran,,0x3e361f0057b05a4d:0x7fe5d8d049db217f,ChIJTVqwVwAfNj4RfyHbSdDY5X8,26.2413665,49.9974442,coffee shops,,,0,0,0,0,0,0,0,0,3,0,0,2,2,5,5,4.85,3.5,4.26,9.5,8.0,15.2,76.0,0.4,1.0,0.4,706,1242,8231
Coffee shop,Modon Café,12.0,4.0,"67 St, Dammam 2nd Industrial City, Dammam 34334, Saudi Arabia",SA,Dammam,,0x3e361f2e59a51ec1:0x6d9d0b39765319eb,ChIJwR6lWS4fNj4R6xlTdjkLnW0,26.2333598,49.9872595,cafes,,,0,0,0,0,0,0,0,0,3,0,0,10,2,14,14,4.08,3.85,4.071428571428571,416.6,39.5,307.57142857142856,4306.0,0.1428571428571428,1.0,0.7142857142857143,579,7782,11940
Coffee shop,Starbucks,532.0,4.0,"Custodian of The Two Holy Mosques Rd, Aljamiah District, Dhahran 34257, Saudi Arabia",SA,Dhahran,,0x3e49e4254d7a1cf1:0xe6a5cf664f544f35,ChIJ8Rx6TSXkST4RNU9UT2bPpeY,26.3354818,50.1311778,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,7,0,0,5,9,14,14,4.32,4.344444444444445,4.335714285714286,178.0,232.88888888888889,213.28571428571428,2986.0,0.6428571428571429,1.0,0.3571428571428571,10739,30911,52235
Coffee shop,McDonald's,247.0,3.0,"Ajyal, Dhahran 34512, Saudi Arabia",SA,Dhahran,,0x3e49e13a2aefc5d7:0xfdd15350380aab55,ChIJ18XvKjrhST4RVasKOFBT0f0,26.2654423,50.0705652,restaurants,SAR 20–40,,0,0,0,0,0,0,0,0,12,0,0,11,6,20,20,4.309090909090909,4.483333333333333,4.455,123.8181818181818,87.16666666666667,87.2,1744.0,0.3,1.0,0.55,6281,8016,8183
Coffee shop,Ralph’s Coffee,41.0,4.1,"84PC+3Q5 حديقة إثراء, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",SA,Dhahran,,0x3e49e5005bb8404d:0x2e859889d8f54f44,ChIJTUC4WwDlST4RRE_12ImYhS4,26.3354806,50.1222146,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,6,0,0,8,7,15,15,4.0125,4.2,4.1,248.25,151.14285714285714,202.9333333333333,3044.0,0.4666666666666667,1.0,0.5333333333333333,3453,16869,43521
Coffee shop,ديوانية الكيف,3.0,3.0,"3328 طريق الملك عبدالعزيز, Dammam 34312, Saudi Arabia",SA,Dammam,,0x3e49e30047abf25d:0xe24b83618c58be27,ChIJXfKrRwDjST4RJ75YjGGDS-I,26.2953607,50.0341051,coffee shops,,,0,0,0,0,0,0,0,0,3,0,0,10,4,14,14,3.76,3.7,3.764285714285714,354.9,152.5,296.07142857142856,4145.0,0.2857142857142857,1.0,0.7142857142857143,2545,3123,3482
Coffee shop,Saadeddin Cafe,29.0,3.2,"Dammam 2nd Industrial City, Dammam 34334, Saudi Arabia",SA,Dammam,,0x3e361ff7c186d883:0xb7e9686c7fd9ba32,ChIJg9iGwfcfNj4RMrrZf2xo6bc,26.2253302,49.9777948,coffee shops,SAR 1–20,Temporarily closed,0,0,0,0,0,0,0,0,3,0,0,0,1,3,3,,3.2,3.6,,29.0,24.666666666666668,74.0,0.3333333333333333,1.0,0.0,127,10763,11729
Coffee shop,Krispy Kreme,287.0,3.6,"Dammam 34533 5W9F+6W Dhahran, Dammam 34533, Saudi Arabia",SA,Dammam,,0x3e362210242372ab:0x6e89e311ebe1c619,ChIJq3IjJBAiNj4RGcbh6xHjiW4,26.1680625,49.9248125,مطعم مخبوزات محلاة,$$,,0,0,0,0,0,0,0,0,9,0,0,11,10,20,20,4.11,3.79,3.931578947368421,229.3,68.9,156.10526315789474,2966.0,0.5,1.0,0.55,0,0,0
Coffee shop,H Cafe,58.0,4.9,"Half moon Aramco Beach, 7282 Saudi Arabia",SA,Dhahran,,0x3e35ffc002db2261:0x4a958a3a2819619e,ChIJYSLbAsD_NT4RnmEZKDqKlUo,26.1269213,50.0793222,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,4.9,4.9,,58.0,58.0,58.0,1.0,1.0,0.0,0,0,0
Coffee shop,مقهى ومحمصة شرق (العليا) Shrq Coffee Roasters (Olaya),847.0,4.6,"Zaid ibn AlKatab, Olaya, Al Khobar 30987, Saudi Arabia",SA,Al Khobar,,0x3e49e7c662d1d373:0xfa2c9479bec18f22,ChIJc9PRYsbnST4RIo_BvnmULPo,26.2988582,50.1791484,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,5,0,0,13,7,20,20,4.361538461538462,4.414285714285714,4.37,8851.923076923076,8835.285714285714,7035.7,140714.0,0.35,1.0,0.65,26416,75592,171005
Coffee shop,Sip Day speciality coffeee,450.0,4.7,"King Khalid Rd, Al-Thuqbah, Al Khobar 34623, Saudi Arabia",SA,Al Khobar,,0x3e49e7c98e0adec3:0xae66d81270f92aae,ChIJw94KjsnnST4Rrir5cBLYZq4,26.2785936,50.1830973,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,3,0,0,18,2,20,20,4.094444444444445,4.6,4.1450000000000005,1744.7222222222222,277.0,1597.95,31959.0,0.1,1.0,0.9,51343,144593,254774
Coffee shop,Knock Café | نوك,894.0,4.2,"6079 Prince Sultan Road, Al Rakah Al Janubiyah, Al Khobar 34227, Saudi Arabia",SA,Al Khobar,,0x3e49e90eb2638435:0x5a7b8f17bf9a3ad4,ChIJNYRjsg7pST4R1DqavxePe1o,26.3373419,50.2014588,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,8,0,0,14,7,20,20,4.3,4.328571428571428,4.3100000000000005,1976.642857142857,1241.428571428571,1620.25,32405.0,0.35,1.0,0.7,20346,54893,91861
Coffee shop,كاريبو كوفي - Caribou Coffee,297.0,4.3,"8633+J5, Al Hizam Al Akhdar, Al Khobar 34433, Saudi Arabia",SA,Al Khobar,,0x3e49e9101f843e4d:0x879f34e5a01243a,ChIJTT6EHxDpST4ROiQBWk7zeQg,26.304025,50.202977,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,7,0,0,12,9,20,20,4.216666666666667,4.377777777777777,4.29,2858.083333333333,2225.8888888888887,2379.45,47589.0,0.45,1.0,0.6,40144,151419,261949
Coffee shop,Deira Coffee | قهوة الديرة,31.0,4.9,"حى, شارع الدارقطني، Al Amwaj, Al Khobar 34742, Saudi Arabia",SA,Al Khobar,,0x3e49dbc0b0397d9f:0xd7d51fae403b1ec5,ChIJn305sMDbST4RxR47QK4f1dc,26.1544086,50.140912,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,6,0,0,14,4,20,20,4.064285714285714,4.725,4.19,203.6428571428572,79.75,164.95,3299.0,0.2,1.0,0.7,10983,23052,34172
Coffee shop,BE HAPPY COFFEE,7.0,4.6,"7607 طريق الخالدية، Al Raja, ECJA7607 2562, Al Khobar 34742, Saudi Arabia",SA,Al Khobar,,0x3e49dd48d21155ff:0x31974437d37bd256,ChIJ_1UR0kjdST4RVtJ70zdElzE,26.1637516,50.1148127,coffee shops,,,0,0,0,0,0,0,0,0,3,0,0,4,4,8,8,4.5,4.15,4.325,138.5,10.25,74.375,595.0,0.5,1.0,0.5,409,1685,13768
Coffee shop,Barn's | بارنز,97.0,4.3,"Rakah Dist, Dammam 34225, Saudi Arabia",SA,Dammam,,0x3e49ef9820794c61:0xe5dcff6f9abd6f08,ChIJYUx5IJjvST4RCG-9mm__3OU,26.3604477,50.1919751,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,2,0,0,16,4,20,20,4.00625,4.35,4.09,1509.0,936.25,1402.85,28057.0,0.2,1.0,0.8,30573,68012,97518
Coffee shop,The BLK Specialty Coffee Roasters,369.0,4.1,"Prince Turkey Street, Alkurnaish, Al Khobar 34413, Saudi Arabia",SA,Al Khobar,,0x3e49e974ea130c8f:0xbf435d4827a171eb,ChIJjwwT6nTpST4R63GhJ0hdQ78,26.3105026,50.2242151,Coffee roasters,SAR 20–40,,0,0,0,0,0,0,0,0,9,0,0,13,10,20,20,4.2846153846153845,4.35,4.325,2916.153846153846,3288.1,2890.8,57816.0,0.5,1.0,0.65,14707,56127,131327
Coffee shop,Olabs Café Drive Thru,116.0,3.7,"957X+5CQ, Khaled Ibn Al Walid St, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",SA,Al Khobar,,0x3e49ef8ffcabfc2b:0x78cb5bd0ed868eae,ChIJK_yr_I_vST4Rro6G7dBby3g,26.3629735,50.1986102,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,7,0,0,12,7,20,20,4.05,4.342857142857143,4.1850000000000005,1809.5,955.1428571428572,1533.0,30660.0,0.35,1.0,0.6,36954,63693,88890
Coffee shop,Tamaya coffee تمايا كوفي,15.0,4.2,"حي, EKJA3393، 3393 2أ, 6430, Al Khobar 34446, Saudi Arabia",SA,Al Khobar,,0x3e49e93b93f1fa9b:0x6c24da8b3e6b1288,ChIJm_rxkzvpST4RiBJrPovaJGw,26.2865037,50.1940023,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,1,0,0,19,1,20,20,4.2105263157894735,3.9,4.215,4143.421052631579,9066.0,4028.8,80576.0,0.05,1.0,0.95,89294,219941,363629
Coffee shop,Coffee 9 Nine Grams | كوفي تسعة جرام,43.0,4.6,"العزيزية, شارع الدار قطني شارع الستين ECJC5032، 5032 ربيعة بن السكن، 6672، حي الشراع، الخبر 34742, Al Khobar 34751, Saudi Arabia",SA,Al Khobar,,0x3e49db5a44485d53:0x241f75e1969239f0,ChIJU11IRFrbST4R8DmSluF1HyQ,26.1552315,50.1395755,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,6,0,0,14,4,20,20,4.064285714285714,4.725,4.19,203.6428571428572,79.75,164.95,3299.0,0.2,1.0,0.7,9664,22389,34649
Coffee shop,Costa Coffee,12.0,3.9,"Sara Compound, Al Amwaj, Al Khobar 34751, Saudi Arabia",SA,Al Khobar,,0x3e49db5867c9ca7f:0x96e71d1165f98a9d,ChIJf8rJZ1jbST4RnYr5ZREd55Y,26.1474887,50.151377,coffee shops,,,0,0,0,0,0,0,0,0,7,0,0,14,4,20,20,4.0285714285714285,4.375,4.105,173.57142857142858,61.0,141.05,2821.0,0.2,1.0,0.7,6911,17540,29448
Coffee shop,Elpida Cafe & Roastery,1.0,5.0,"3311 King Faisal Ibn Abd Al Aziz, Al Bahar, 6355, Al Khobar 34218, Saudi Arabia",SA,Al Khobar,,0x3e49e9a1897f05dd:0x109c0ceb40c470d3,ChIJ3QV_iaHpST4R03DEQOsMnBA,26.3509134,50.2117658,coffee shops,,,0,0,0,0,0,0,0,0,9,0,0,11,11,20,20,4.363636363636363,4.454545454545454,4.4,1308.1818181818182,534.1818181818181,963.5,19270.0,0.55,1.0,0.55,9542,41028,81943
Coffee shop,Aqiq Tea & Coffee عقيق شاي وكوفي,20.0,4.7,"Abdulrahman Ibn Muath St, Al Jisr, Al Khobar 34714, Saudi Arabia",SA,Al Khobar,,0x3e49c30056361289:0x2398edcde716cca9,ChIJiRI2VgDDST4RqcwW583tmCM,26.2162112,50.2069999,coffee shops,,,0,0,0,0,0,0,0,1,10,0,0,12,5,20,20,4.175,4.32,4.195,755.4166666666666,835.2,776.55,15531.0,0.25,1.0,0.6,19509,42867,61127
Coffee shop,Art Coffee,1.0,3.0,"7128 Prince Turkey Street, Al Yarmouk, Al Khobar 34422, Saudi Arabia",SA,Al Khobar,,0x3e49e900665e0ae3:0xa4381c9025bfebc3,ChIJ4wpeZgDpST4Rw-u_JZAcOKQ,26.318295,50.2220222,coffee shops,,,0,0,0,0,0,0,0,0,14,0,0,9,14,20,20,4.288888888888889,4.307142857142857,4.305,2118.6666666666665,2251.1428571428573,2339.0,46780.0,0.7,1.0,0.45,12453,42830,101563
Coffee shop,Palm Beach Coffee Shop,127.0,4.0,"52RC+79H, Dhahran 34811, Saudi Arabia",SA,Dhahran,,0x3e49df3e71757db9:0xc9517817b739cfdf,ChIJuX11cT7fST4R3885txd4Uck,26.1906808,50.0209818,coffee shops,,,0,0,0,0,0,0,0,0,2,0,0,2,2,4,4,3.6,4.05,3.825,173.0,72.0,122.5,490.0,0.5,1.0,0.5,0,34,109
Coffee shop,Mood Cafe Hokkah Bar,,,"6380 الاحسان, حي التعاون, EEGA2485، 2485, Al Khobar 34632, Saudi Arabia",SA,Al Khobar,,0x3e49dd00489436e3:0xa3c1aa71d9c81e0d,ChIJ4zaUSADdST4RDR7I2XGqwaM,26.2175088,50.176874,coffee shops,,,0,0,0,0,0,0,0,0,9,0,0,10,10,20,20,3.83,3.6,3.785,53.1,161.6,106.35,2127.0,0.5,1.0,0.5,4205,17934,42559
Coffee shop,ROUTINE Coffee | مقهى روتين,81.0,4.8,"Street 22, Al Aqrabiyah, Al Khobar 34445, Saudi Arabia",SA,Al Khobar,,0x3e49e95ea5868789:0x79e13bf8bd15c79e,ChIJiYeGpV7pST4RnscVvfg74Xk,26.3010998,50.1960069,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,7,0,0,13,6,20,20,4.184615384615385,4.3500000000000005,4.245,2261.0,1570.8333333333333,2139.4,42788.0,0.3,1.0,0.65,37597,151530,298000
Coffee shop,Le Merdien Cafe,3.0,4.0,"6251, Alkurnaish, Al Khobar 34413, Saudi Arabia",SA,Al Khobar,,0x3e49e900533daab1:0x16e4be0f94653cc1,ChIJsao9UwDpST4RwTxllA--5BY,26.3015885,50.2238947,coffee shops,,,0,0,0,0,0,0,0,0,7,0,0,12,8,20,20,4.408333333333333,4.2875,4.37,4471.333333333333,3307.125,3556.2,71124.0,0.4,1.0,0.6,24479,97364,159138
Coffee shop,Onda Coffee مقهى أوندا,202.0,4.8,"Hessa Square, king faisal bin abdulaziz, Al Bustan, Al Khobar 34422, Saudi Arabia",SA,Al Khobar,,0x3e49e9598ef7b6b7:0x5374b2e3f29c444,ChIJt7b3jlnpST4RRMQpPy5LNwU,26.3258482,50.214552,coffee shops,SAR 20–40,,0,0,0,0,0,0,0,0,14,0,0,6,14,20,20,4.433333333333334,4.25,4.285,2952.0,925.0714285714286,1505.6,30112.0,0.7,1.0,0.3,15264,38140,93493
Coffee shop,CAVO Coffee,1606.0,4.4,"King Faisal Ibn Abd Al Aziz, Al Yarmouk, Al Khobar 34423, Saudi Arabia",SA,Al Khobar,,0x3e49e97ccbad2d7b:0x4e2a175114633dbd,ChIJey2ty3zpST4RvT1jFFEXKk4,26.3142145,50.2171399,cafes,SAR 20–40,,0,0,0,0,0,0,0,0,11,0,0,12,11,20,20,4.258333333333334,4.363636363636363,4.315,1833.9166666666667,2508.0,2289.55,45791.0,0.55,1.0,0.6,20659,73505,148401
Coffee shop,Coffee 10,,,"King Fahd Road, Street, Qarain 34427, Saudi Arabia",SA,Qarain,,0x3e49e90433ba0aa5:0xfd2c1645fde35cb5,ChIJpQq6MwTpST4RtVzj_UUWLP0,26.2912022,50.2136618,coffee shops,,,0,0,0,0,0,0,0,0,6,0,0,12,7,20,20,4.333333333333333,4.457142857142857,4.3950000000000005,5794.583333333333,1851.7142857142856,4375.3,87506.0,0.35,1.0,0.6,91383,181145,309219
Coffee shop,jū specialty coffee,159.0,4.4,"Al Danah Ash Shamaliyah, Dhahran 34258, Saudi Arabia",SA,Dhahran,,0x3e49e504236a8c39:0xd07abbe192c108a2,ChIJOYxqIwTlST4RogjBkuG7etA,26.336869,50.1373255,coffee shops,SAR 1–20,,0,0,0,0,0,0,0,0,6,0,0,14,6,20,20,3.985714285714285,4.266666666666667,4.07,395.0,313.6666666666667,370.6,7412.0,0.3,1.0,0.7,20744,42118,59198
Coffee shop,Boat Cafe,5.0,4.2,"2512 شارع الأمير تركي، الكورنيش،, 7751, حي, Al Khobar 34414, Saudi Arabia",SA,Al Khobar,,0x3e49e9129aadb877:0xd205c0bdd39bb093,ChIJd7itmhLpST4Rk7Cb073ABdI,26.293574,50.2226988,coffee shops,,,0,0,0,0,0,0,0,0,8,0,0,11,8,20,20,4.336363636363637,4.525,4.415,6022.636363636364,1637.5,4047.1,80942.0,0.4,1.0,0.55,38358,116829,213049
Coffee shop,Ocean Speciality Coffee Al Khobar,5.0,5.0,"حي الراكة الجنوبية, EADB7562، 7562 عبدالملك بن مروان، 3406, Al Khobar 34227, Saudi Arabia",SA,Al Khobar,,0x3e49e9003815edef:0xae8b2892631f7094,ChIJ7-0VOADpST4RlHAfY5Ioi64,26.350797,50.2083083,coffee shops,,,0,0,0,0,0,0,0,0,5,0,0,17,4,20,20,4.264705882352941,4.55,4.32,1695.235294117647,1290.25,1501.1,30022.0,0.2,1.0,0.85,16145,54249,89233
