keyword,Title,Review_Count,Rating,Address,Country,City,State,Google_id,Place_id,Latitude,Longitude,Category,Price_Range,Current_Status,general_category,Religious Institutions,Health,Restaurants,Public & Government Services,Coffee Shops,Entertainment & Recreation,Transportation & Travel,Finance & Services,Retail & Shopping,Food & Dining,Home & Construction Services,Beauty & Wellness,Hotels & Hospitality,Education,POI Density,Avg Rating - Restaurants,Avg Rating - Food & Dining,Avg Rating - Coffee Shops,Avg Num of Reviewers - Restaurants,Avg Num of Reviewers - Food & Dining,Avg Num of Reviewers - Coffee Shops
KFC,KFC,1216.0,3.7,"Prince Mohamed Ben Fahd ST., Al Doha Saudi Arabia",SA,Al Doha,,0x3e49e5cafceb2a35:0xd9ab36c9d57eff9f,ChIJNSrr_MrlST4Rn_9-1ck2q9k,26.3474213,50.1439596,restaurants,SAR 20–40,,1,0,0,13,0,6,0,0,0,8,20,0,0,0,0,20,4.161538461538461,4.145,4.316666666666666,2092.3846153846152,1709.05,907.8333333333334
Hardee's,Hardee's,1005.0,3.9,"gulf rd F3J3+3P Saihat, Dammam Saudi Arabia",SA,Dammam,,0x3e49fe5c2edad74b:0x2eb625a5fbd1314d,ChIJS9faLlz-ST4RTTHR-6Ulti4,26.4801875,50.0543125,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,6,20,0,0,0,0,20,4.12,4.175,4.216666666666667,2648.5333333333333,2136.75,925.3333333333334
KFC,KFC,1647.0,3.4,"Ali Ibn Abi Taleb, Street, Dammam 32253, Saudi Arabia",SA,Dammam,,0x3e49fb5b0775f35d:0xe15c97f3aa41fae3,ChIJXfN1B1v7ST4R4_pBqvOXXOE,26.4097229,50.1088424,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,6,20,0,0,0,0,20,4.18,4.279999999999999,4.45,2380.8,1930.6,592.6666666666666
Hardee's,Hardee's,108.0,3.8,"C428+6Q، الشارع الاول Al Shifa, DAMMAM CITY, Dammam 32236, Saudi Arabia",SA,Dammam,,0x3e49fb4b5b1e8f63:0x1f4910a5aeade7e3,ChIJY48eW0v7ST4R4-etrqUQSR8,26.4005625,50.1169375,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,4,20,0,1,0,0,20,3.82,3.9,4.133333333333334,648.8666666666667,670.7,694.0
KFC,KFC,1949.0,3.6,"Al awal st., Dammam Saudi Arabia",SA,Dammam,,0x3e49fb96636f802b:0xa55bd7aa20845c10,ChIJK4BvY5b7ST4REFyEIKrXW6U,26.4541678,50.1194188,restaurants,$$,,1,0,0,15,0,4,0,0,0,5,20,0,0,0,0,20,4.293333333333334,4.279999999999999,4.225,3786.2,3144.2,1237.75
KFC,KFC,1145.0,4.4,"8XVC+2G2, Al Fursan, Dammam 32333, Saudi Arabia",SA,Dammam,,0x3e361d8caa52dc3b:0x88bc55dc883d89e4,ChIJO9xSqowdNj4R5Ik9iNxVvIg,26.3425184,49.9712521,restaurants,SAR 20–40,,1,0,0,12,0,9,0,0,0,7,20,0,0,0,0,20,3.8333333333333335,3.86,3.811111111111111,483.4166666666667,392.0,243.88888888888889
Hardee's,Hardee's,89.0,4.1,"omar bin khattab st, Al Faisaliyah, Dammam 32272, Saudi Arabia",SA,Dammam,,0x3e49fd002c196367:0xdee4579372ea5282,ChIJZ2MZLAD9ST4RglLqcpNX5N4,26.3971867,50.067769,restaurants,SAR 20–40,,1,0,0,11,0,9,0,0,0,8,20,0,0,0,0,20,4.154545454545455,4.225,4.333333333333333,1399.7272727272727,1351.55,1233.111111111111
KFC,KFC,412.0,4.0,"C2GV+X5 حي, Al Dabab، EDPA8367، 8367 شارع امير المومنين عمر بن الخطاب، 2296, Dammam 32262, Saudi Arabia",SA,Dammam,,0x3e49fd2d59433e17:0x1bf2f633db2a5c1c,ChIJFz5DWS39ST4RHFwq2zP28hs,26.4274375,50.0429375,restaurants,$$,,1,0,0,15,0,3,0,0,0,4,20,0,0,0,0,20,4.086666666666667,4.095000000000001,4.166666666666667,921.2,781.75,264.6666666666667
Hardee's,Hardee's,92.0,4.5,"75PM+PQR، طريق الملك عبدالله الفرعي, Al-Thuqbah, Al Khobar 34623, Saudi Arabia",SA,Al Khobar,,0x3e49e9fb7599f6d7:0xa5560d2c716e8288,ChIJ1_aZdfvpST4RiIJucSwNVqU,26.2868125,50.1844375,restaurants,$$,,1,0,0,17,0,4,0,0,0,4,20,0,0,0,0,20,4.111764705882353,4.1450000000000005,4.225,5926.588235294118,5162.0,15155.25
KFC,KFC,312.0,3.6,"مجمع دارين, Khaleej Rd, Al Aziziyah, Dammam 32424, Saudi Arabia",SA,Dammam,,0x3e49fe819271e233:0x74b3c9127bfc9a21,ChIJM-JxkoH-ST4RIZr8exLJs3Q,26.4623359,50.0643605,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,7,20,0,0,0,0,20,4.226666666666667,4.265,4.5,1518.3333333333333,1833.8,1687.8333333333333
KFC,KFC,218.0,3.9,"F48F+V77, Prince Mohammed Bin Fahd Road, Ash Shati Ash Sharqi, Dammam 32413, Saudi Arabia",SA,Dammam,,0x3e49fb006d2d8b0d:0xddfd3bf6893b5abd,ChIJDYstbQD7ST4RvVo7ifY7_d0,26.4671875,50.1231875,restaurants,$$,,1,0,0,15,0,6,0,0,0,5,20,0,0,0,0,20,4.306666666666667,4.29,4.3,2545.4666666666667,2068.0,2370.8333333333335
Hardee's,Hardee's,211.0,4.2,"EDSA3323، 7689 طريق الملك عبدالله الفرعي, Al Faisaliyah، 3323, Dammam 32271, Saudi Arabia",SA,Dammam,,0x3e49e3002aff21bd:0x37d19e1ad6576fe1,ChIJvSH_KgDjST4R4W9X1hqe0Tc,26.3784245,50.0684302,restaurants,SAR 20–40,,1,0,0,18,0,2,0,0,0,2,20,0,0,0,0,20,3.955555555555556,4.005,4.55,2072.5555555555557,1955.55,1882.5
KFC,KFC,103.0,4.3,"King Fahd Road, King Fahd International Airport, Dammam 32313, Saudi Arabia",SA,Dammam,,0x3e360300653affd3:0x66358219e993f7fb,ChIJ0_86ZQADNj4R-_eT6RmCNWY,26.3801625,50.0112132,restaurants,$$,,1,0,0,7,0,12,0,0,0,13,20,0,0,0,0,20,3.728571428571428,4.221052631578948,4.508333333333334,341.14285714285717,181.8421052631579,88.91666666666667
Hardee's,Hardees,92.0,4.1,"King Fahd Suburb, Dammam 32313, Saudi Arabia",SA,Dammam,,0x3e36030015f0c52f:0x602c9ebd07050954,ChIJL8XwFQADNj4RVAkFB72eLGA,26.3801291,50.0110833,restaurants,SAR 20–40,,1,0,0,7,0,12,0,0,0,13,20,0,0,0,0,20,3.728571428571428,4.221052631578948,4.508333333333334,341.14285714285717,181.8421052631579,88.91666666666667
KFC,KFC,315.0,3.5,"Olaya, Al Khobar 34448, Saudi Arabia",SA,Al Khobar,,0x3e49e7a466603681:0x7e8491f37673565,ChIJgTZgZqTnST4RZTVnNx9J6Ac,26.2898125,50.1809375,restaurants,SAR 20–40,,1,0,0,17,0,4,0,0,0,4,20,0,0,0,0,20,4.270588235294118,4.275,4.25,5682.64705882353,5604.6,15190.5
KFC,KFC,219.0,3.7,"Road Marin Mall, 2927 Khaleej Rd, 8467, As Salam, Dammam 32416, Saudi Arabia",SA,Dammam,,0x3e49fb8b5371829d:0x5ceb1eb823267b63,ChIJnYJxU4v7ST4RY3smI7ge61w,26.4549558,50.1057136,restaurants,$$,,1,0,0,16,0,4,1,0,0,5,20,0,0,0,0,20,4.38125,4.369999999999999,4.324999999999999,4809.4375,4133.2,1428.25
KFC,KFC,393.0,4.2,"93H9+88، 7684 بكار بن احمد, An Nada, 3228, Dammam 32271, Saudi Arabia",SA,Dammam,,0x3e49e3001502863f:0xf7a957c9f527052,ChIJP4YCFQDjST4RUnBSn3yVeg8,26.3783125,50.0683125,restaurants,SAR 20–40,,1,0,0,18,0,2,0,0,0,2,20,0,0,0,0,20,3.955555555555556,4.005,4.55,2072.5555555555557,1955.55,1882.5
Hardee's,Hardee's,1399.0,3.9,"55PP+28, King Khalid Rd, Al Tahliyah, Al Khobar 34716, Saudi Arabia",SA,Al Khobar,,0x3e49c4aa8a7d0c97:0x6b8d7b3ac39357bb,ChIJlwx9iqrEST4Ru1eTwzp7jWs,26.1850625,50.1858125,restaurants,SAR 20–40,,1,0,0,19,0,3,0,0,0,3,20,0,0,0,0,20,4.078947368421052,4.09,4.333333333333333,1819.0,1799.15,718.0
KFC,KFC,367.0,4.4,"3384 ابو شداد, حي النهضة, EAJB6504، 6504, Dammam 34241, Saudi Arabia",SA,Dammam,,0x3e49e50038b913b1:0x896f0b64f11e90cb,ChIJsRO5OADlST4Ry5Ae8WQLb4k,26.3810972,50.1481398,restaurants,SAR 20–40,,1,0,0,12,0,7,0,0,0,9,20,0,0,0,0,20,3.975,3.926315789473684,4.114285714285715,232.08333333333334,188.94736842105263,129.71428571428572
Hardee's,Hardee's,30.0,4.5,"867F+34F, Al Yarmouk, Al Khobar 34423, Saudi Arabia",SA,Al Khobar,,0x3e49e9bd42b43ab3:0x33256e2e7540855,ChIJszq0Qr3pST4RVQhU5-JWMgM,26.3126875,50.2228125,restaurants,SAR 20–40,,1,0,0,13,0,11,0,0,0,11,20,0,0,0,0,20,4.2846153846153845,4.325,4.345454545454546,2713.846153846154,2857.2,3293.909090909091
KFC,KFC,798.0,4.0,"King Fahd Road, Al Sheraa, Al Khobar 34741, Saudi Arabia",SA,Al Khobar,,0x3e49db1540fe5d23:0x603171fd738ee603,ChIJI13-QBXbST4RA-aOc_1xMWA,26.1573324,50.1614975,restaurants,$$,,1,0,0,15,0,4,0,0,0,5,20,0,0,0,0,20,3.9066666666666663,3.96,4.225,421.0,364.85,154.5
Hardee's,هارديز,214.0,4.0,"Drive thru, Al Andalus, Al Khobar 34437, Saudi Arabia",SA,Al Khobar,,0x3e49e78f7de55715:0xaf5f33184ca8e35f,ChIJFVflfY_nST4RX-OoTBgzX68,26.3240215,50.1798295,restaurants,SAR 20–40,,1,0,0,9,0,12,2,0,0,11,20,0,0,0,0,20,4.322222222222222,4.2700000000000005,4.308333333333334,2051.5555555555557,1208.55,504.5833333333333
KFC,KFC,646.0,4.0,"Dammam 34367, Saudi Arabia",SA,Dammam,,0x3e3622102b018e13:0xf47d6c080b637370,ChIJE44BKxAiNj4RcHNjCwhsffQ,26.1684375,49.9243125,restaurants,SAR 20–40,,1,0,0,11,0,10,0,0,0,9,20,0,0,0,0,20,4.13,3.9421052631578952,3.81,228.8,155.8421052631579,68.8
McDonald's,McDonald's,5106.0,4.0,"St, Dhahran, Dhahran Rd, Intersection With Riyadh, Al Khobar Saudi Arabia",SA,Al Khobar,,0x3e49e8115b2284a3:0x9d1857a8bc1e5050,ChIJo4QiWxHoST4RUFAevKhXGJ0,26.28333,50.197963,restaurants,SAR 20–40,,1,0,0,19,0,0,0,0,0,1,20,0,0,0,0,20,4.21578947368421,4.220000000000001,,3784.0526315789475,3687.35,
McDonald's,McDonald's,3797.0,3.8,"Prince Faisal Bin Fahd Rd, St, Al Khobar 34436, Saudi Arabia",SA,Al Khobar,,0x3e49e863aa38674b:0xd64bd143559be13e,ChIJS2c4qmPoST4RPuGbVUPRS9Y,26.305235,50.196319,restaurants,SAR 20–40,,1,0,0,12,0,6,0,0,0,8,20,0,0,0,0,20,4.183333333333333,4.24,4.3500000000000005,2286.0833333333335,2110.8,1568.0
McDonald's,McDonald's,4012.0,3.9,"Madinat Al Umal, Al Khobar 34442, Saudi Arabia",SA,Al Khobar,,0x3e49e840ddfb9b0d:0xe3fedbb2e19980a2,ChIJDZv73UDoST4RooCZ4bLb_uM,26.294236,50.207408,restaurants,SAR 20–40,,1,0,0,12,0,6,0,0,0,5,20,0,0,0,0,20,4.258333333333334,4.3,4.3,3626.3333333333335,2805.3,999.0
McDonald's,McDonald's,3653.0,3.9,"Rakaa, Khaled Ibn Waleed Rd, Al Khobar Saudi Arabia",SA,Al Khobar,,0x3e49ef5bffb8733f:0xeaeb97dcfc57bc87,ChIJP3O4_1vvST4Rh7xX_NyX6-o,26.359828,50.189654,restaurants,SAR 20–40,,1,0,0,16,0,5,0,0,0,3,20,0,0,0,0,20,4.0375,4.095000000000001,4.279999999999999,1187.3125,1154.35,905.2
McDonald's,McDonald's,7742.0,3.8,"Plaza, Al Faisaliyah, Dammam 32272, Saudi Arabia",SA,Dammam,,0x3e49fd1e6f883faf:0x80577923577923f2,ChIJrz-Ibx79ST4R8iN5VyN5V4A,26.404125,50.057959,restaurants,SAR 20–40,,1,0,0,15,0,4,0,0,0,5,20,0,0,0,0,20,4.04,4.095000000000001,4.275,4106.333333333333,3359.5,947.25
McDonald's,McDonald's,4272.0,3.8,"Dhahran, Al Khobar Saudi Arabia",SA,Al Khobar,,0x3e49e6780ca34a9d:0xb59a91fdcc710954,ChIJnUqjDHjmST4RVAlxzP2RmrU,26.33201,50.151145,restaurants,SAR 20–40,,1,0,0,10,0,10,0,0,0,9,20,0,0,0,0,20,4.11,4.1850000000000005,4.26,997.9,749.95,502.0
McDonald's,McDonald's,4616.0,3.8,"Al Corniche, Alkurnaish, Al Khobar 34414, Saudi Arabia",SA,Al Khobar,,0x3e49e82df440a207:0x535e1e4c76ddf2ec,ChIJB6JA9C3oST4R7PLddkweXlM,26.286029,50.220368,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,4,20,0,0,0,0,20,4.233333333333333,4.275,4.333333333333333,5364.4,4242.6,935.1666666666666
McDonald's,McDonald's,2973.0,3.7,"Buhaira Plaza, Khaleej Rd, Al Buhayrah, Dammam 32431, Saudi Arabia",SA,Dammam,,0x3e49fe87be6761ad:0xddc8e9762c4389d0,ChIJrWFnvof-ST4R0IlDLHbpyN0,26.469011,50.059882,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,7,20,0,0,0,0,20,4.24,4.24,4.416666666666667,1598.4666666666667,1735.7,1024.6666666666667
McDonald's,McDonald's,3912.0,3.8,"Plaza, Al-Hamra'a, Dammam 32422, Saudi Arabia",SA,Dammam,,0x3e49fc0feb439d69:0xbf062feba418ae35,ChIJaZ1D6w_8ST4RNa4YpOsvBr8,26.459447,50.09199,restaurants,SAR 20–40,,1,0,0,16,0,3,1,0,0,6,20,0,0,0,0,20,4.275,4.3100000000000005,4.466666666666666,4237.5,3704.75,1167.6666666666667
McDonald's,McDonald's,1125.0,3.6,"Anwar, King Abdullah Branch Rd, Al Anwar, Dammam 32316, Saudi Arabia",SA,Dammam,,0x3e361ddc74b85635:0x5887070ac75d2a42,ChIJNVa4dNwdNj4RQipdxwoHh1g,26.350703,50.017973,restaurants,SAR 20–40,,1,0,0,8,0,10,0,0,0,10,18,0,0,0,0,18,3.6125,3.764705882352941,3.9,213.0,162.52941176470588,117.66666666666667
McDonald's,McDonald's,4472.0,3.8,"Corniche, Dammam 32413, Saudi Arabia",SA,Dammam,,0x3e49fb2cb1a9285f:0x3b2e6cd2a707073,ChIJXyipsSz7ST4Rc3BwKs3msgM,26.462195,50.113661,restaurants,SAR 20–40,,1,0,0,15,0,5,0,0,0,6,20,0,0,0,0,20,4.213333333333333,4.194999999999999,4.16,4350.933333333333,3647.75,1507.6
McDonald's,McDonald’s,93.0,2.9,"King Fahd University of Petroleum and Minerals, Dhahran 34463, Saudi Arabia",SA,Dhahran,,0x3e49e7035e4411b3:0x1d77beab072cf03b,ChIJsxFEXgPnST4RO_AsB6u-dx0,26.314404,50.147499,restaurants,SAR 20–40,,1,0,0,12,0,8,0,0,0,7,20,0,0,0,0,20,3.591666666666667,3.905,4.375,173.75,123.7,48.625
McDonald's,McDonald's,2117.0,3.8,"Lulu Supermarket, Al Khobar Al Janubiyah, Al Khobar 34622, Saudi Arabia",SA,Al Khobar,,0x3e49c35700abceeb:0x7eee181d19684411,ChIJ686rAFfDST4REURoGR0Y7n4,26.266577,50.212969,restaurants,SAR 20–40,,1,0,0,17,0,0,1,0,0,2,20,0,0,0,0,20,4.211764705882352,4.21,,2244.3529411764707,1986.45,
McDonald's,McDonald's,3415.0,3.5,"An Nada, Dammam 32271, Saudi Arabia",SA,Dammam,,0x3e49e3c73c3a00c5:0xcb6c4b7d24573eb5,ChIJxQA6PMfjST4RtT5XJH1LbMs,26.366403,50.069747,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,4,20,0,0,0,0,20,4.1,4.135,4.25,2800.0,2318.35,910.3333333333334
McDonald's,McDonald's,981.0,3.6,"King Abdullah Rd, Al Shifa, Dammam 32236, Saudi Arabia",SA,Dammam,,0x3e49fb4b4ddfda79:0x6b3708eee5b7d018,ChIJedrfTUv7ST4RGNC35e4IN2s,26.400232,50.117458,restaurants,$$,,1,0,0,14,0,7,0,0,0,5,20,0,1,0,0,20,3.878571428571429,3.985,4.214285714285714,691.7142857142857,719.05,740.0
McDonald's,McDonald's,2378.0,3.7,"Al Hayat Plaza, King Saud St, Al Anud, Dammam 32427, Saudi Arabia",SA,Dammam,,0x3e49fc49ff36186b:0x817844896156d6a,ChIJaxg2_0n8ST4Ram0VlkiEFwg,26.442751,50.065962,restaurants,SAR 20–40,,1,0,0,18,0,0,0,0,0,3,20,0,0,0,0,20,4.055555555555555,4.075,,2261.0555555555557,2307.0,
McDonald's,McDonald's,465.0,3.2,"Dhahran Jubail Branch Rd, Al Rawdah, Dammam 32256, Saudi Arabia",SA,Dammam,,0x3e49fd2a5d9f8871:0x7fab58c2fff02452,ChIJcYifXSr9ST4RUiTw_8JYq38,26.399303,50.075584,restaurants,SAR 20–40,,1,0,0,10,0,10,0,0,0,8,20,0,0,0,0,20,4.2,4.25,4.3100000000000005,1298.6,1307.7,1418.4
McDonald's,McDonald's,4374.0,3.8,"Al Muraikabat, Dammam 32253, Saudi Arabia",SA,Dammam,,0x3e49fb6ec72d0b69:0xc843bfca5f7df9c7,ChIJaQstx277ST4Rx_l9X8q_Q8g,26.41561,50.108993,restaurants,SAR 20–40,,1,0,0,15,0,3,0,0,0,5,20,0,0,0,0,20,4.093333333333333,4.17,4.366666666666666,2368.3333333333335,2004.35,720.0
McDonald's,McDonald's,577.0,3.5,"King Saud Bin Abdulaziz Rd, Al Dawhah Al Janubiyah, Dhahran 34457, Saudi Arabia",SA,Dhahran,,0x3e49e6317a0ff6dd:0x142b69961de853f5,ChIJ3fYPejHmST4R9VPoHZZpKxQ,26.304524,50.170058,restaurants,SAR 20–40,,1,0,0,15,0,6,0,0,0,4,20,0,0,0,0,20,4.319999999999999,4.32,4.316666666666666,2801.3333333333335,2980.8,3180.8333333333335
McDonald's,McDonald's,1079.0,3.1,"Ash Shulah, Dammam 34273, Saudi Arabia",SA,Dammam,,0x3e49e3cf94ebcc03:0x86fe0064eb4592c4,ChIJA8zrlM_jST4RxJJF62QA_oY,26.349902,50.051782,restaurants,SAR 20–40,,1,0,0,12,0,7,0,0,0,8,20,0,0,0,0,20,3.883333333333333,4.04,4.242857142857143,932.0833333333334,705.8,514.1428571428571
McDonald's,McDonald's,1157.0,3.9,"Dammam 2nd Industrial City, Dammam 34334, Saudi Arabia",SA,Dammam,,0x3e361fb11c4c8b91:0x35bada0b36094161,ChIJkYtMHLEfNj4RYUEJNgvaujU,26.234557,49.988319,restaurants,SAR 20–40,,1,0,0,10,0,2,0,0,0,2,13,0,0,0,0,13,4.07,4.076923076923077,3.85,416.2,329.38461538461536,39.5
McDonald's,McDonald's,2732.0,3.9,"Mall, King Faisal Ibn Abd Al Aziz, street, Al Fanar, Al Khobar Saudi Arabia",SA,Al Khobar,,0x3e49e8e8a4f01c37:0xf2a1bdbd671cb6b1,ChIJNxzwpOjoST4RsbYcZ729ofI,26.329109,50.213576,restaurants,SAR 20–40,,1,0,0,9,0,12,0,0,0,12,20,0,0,0,0,20,4.188888888888889,4.21,4.283333333333333,1728.4444444444443,1311.2,923.4166666666666
McDonald's,McDonald's,2804.0,3.8,"Prince Mohammed Bin Fahd Road, Al Qusur, Dhahran, Al Khobar Saudi Arabia",SA,Al Khobar,,0x3e49e5cabbc5b7df:0x9e8ba750cfefa66e,ChIJ37fFu8rlST4Rbqbvz1Cni54,26.348572,50.143154,restaurants,SAR 20–40,,1,0,0,13,0,6,0,0,0,8,20,0,0,0,0,20,4.161538461538461,4.145,4.316666666666666,2092.3846153846152,1709.05,907.8333333333334
McDonald's,McDonald's,979.0,3.8,"Gas Station, King Fahd Suburb, Dammam 32313, Saudi Arabia",SA,Dammam,,0x3e3603e9d2a96b0b:0xe9d7c75289acf147,ChIJC2up0ukDNj4RR_GsiVLH1-k,26.380277,50.011602,restaurants,SAR 20–40,,1,0,0,8,0,12,0,0,0,12,20,0,0,0,0,20,3.728571428571428,4.221052631578948,4.508333333333334,341.14285714285717,181.8421052631579,88.91666666666667
McDonald's,McDonald's,1726.0,3.7,"Rashid Mall, Olaya, Al Khobar 34448, Saudi Arabia",SA,Al Khobar,,0x3e49e7d8ba4e2931:0x1dcdbd3d501ce0d3,ChIJMSlOutjnST4R0-AcUD29zR0,26.290136,50.181503,restaurants,SAR 20–40,,1,0,0,17,0,5,0,0,0,3,20,0,0,0,0,20,4.329411764705882,4.375,4.42,5639.470588235294,4895.85,12405.8
McDonald's,McDonald's,308.0,3.3,"King Fahd International Airport, King Fahd Road, King Fahd International Airport, Dammam 32567, Saudi Arabia",SA,Dammam,,0x3e35e241f238672f:0xa8caff8125af359d,ChIJL2c48kHiNT4RnTWvJYH_yqg,26.468621,49.797058,restaurants,SAR 20–40,,1,0,0,9,0,10,1,0,0,9,20,0,0,0,0,20,3.4555555555555557,3.61,3.73,214.44444444444446,167.45,120.0
McDonald's,McDonald's,593.0,3.4,"Al Fursan, Dammam 32333, Saudi Arabia",SA,Dammam,,0x3e361ddc5aa568dd:0x5fce84d0c8ea250e,ChIJ3WilWtwdNj4RDiXqyNCEzl8,26.34987,49.969378,restaurants,SAR 20–40,,1,0,0,13,0,7,0,0,0,6,20,0,0,0,0,20,3.769230769230769,3.825,3.8,487.0,411.5,265.0
McDonald's,McDonald's,3060.0,3.9,"King Khaled St, An Nakhil, Dammam 32244, Saudi Arabia",SA,Dammam,,0x3e49fc66a0dfe3db:0xbe7da030f9504db6,ChIJ2-PfoGb8ST4Rtk1Q-TCgfb4,26.434591,50.085498,restaurants,SAR 20–40,,1,0,0,15,0,2,0,0,0,3,19,0,0,0,0,19,4.14,4.142105263157895,4.05,2317.5333333333333,2178.6315789473683,790.0
McDonald's,McDonald's,4646.0,3.7,"Al Qadisiyah, Dammam 32247, Saudi Arabia",SA,Dammam,,0x3e49fceda0ffb3f3:0x7c74ff13ad2789d,ChIJ87P_oO38ST4RnXjSOvFPxwc,26.415106,50.076998,restaurants,SAR 20–40,,1,0,0,16,0,5,0,0,0,4,20,0,0,0,0,20,4.11875,4.14,4.220000000000001,1974.375,1689.15,631.8
McDonald's,McDonald's,426.0,3.5,"2569, Dhahran Saudi Arabia",SA,Dhahran,,0x3e361d3b5924873b:0x81c39befc79cf879,ChIJO4ckWTsdNj4Reficx--bw4E,26.343225,50.000093,restaurants,SAR 20–40,,1,0,0,13,0,4,0,0,0,6,18,0,0,0,0,18,3.883333333333333,3.911764705882353,3.75,108.08333333333333,120.47058823529412,152.0
McDonald's,McDonald's,3875.0,4.0,"King Fahd Road, Prince Mohammed Bin, Dammam Saudi Arabia",SA,Dammam,,0x3e49fb9efa60ab1f:0xc93702f9ebddbcf5,ChIJH6tg-p77ST4R9bzd6_kCN8k,26.442628,50.118421,restaurants,SAR 20–40,,1,0,0,18,0,2,0,0,0,4,20,0,0,0,0,20,4.127777777777777,4.15,4.35,1861.1666666666667,1742.45,674.0
McDonald's,McDonald's,4265.0,3.7,"Abu Bakr Alsiddiq St, Badr, Dammam 32265, Saudi Arabia",SA,Dammam,,0x3e49fd72e583ef31:0x378197b5cc97503f,ChIJMe-D5XL9ST4RP1CXzLWXgTc,26.40444,50.03745,restaurants,SAR 20–40,,1,0,0,18,0,2,0,0,0,3,20,0,0,0,0,20,4.005555555555556,4.055,4.5,1985.388888888889,1831.3,444.5
McDonald's,McDonald's,247.0,3.0,"Ajyal, Dhahran 34512, Saudi Arabia",SA,Dhahran,,0x3e49e13a2aefc5d7:0xfdd15350380aab55,ChIJ18XvKjrhST4RVasKOFBT0f0,26.2654423,50.0705652,restaurants,SAR 20–40,,1,0,0,11,0,7,0,0,0,12,20,0,0,0,0,20,4.318181818181818,4.470000000000001,4.5285714285714285,123.36363636363636,85.15,75.71428571428571
McDonald's,McDonald's,2308.0,3.6,"King Saud St, An Nur, Dammam 32445, Saudi Arabia",SA,Dammam,,0x3e49fd5d0c123c7d:0x94084a6dc63f2d29,ChIJfTwSDF39ST4RKS0_xm1KCJQ,26.423391,50.029582,restaurants,SAR 20–40,,1,0,0,18,0,3,0,0,0,4,20,0,0,0,0,20,4.05,4.075,4.233333333333333,1620.388888888889,1528.9,685.6666666666666
McDonald's,McCafe,482.0,3.5,"Ash Shulah, Dammam 34264, Saudi Arabia",SA,Dammam,,0x3e49e393ff578cf9:0xde2eab80c3e24ae,ChIJ-YxX_5PjST4RriQ-DLjq4g0,26.332224,50.090088,coffee shops,SAR 20–40,,1,0,0,0,0,3,0,0,0,2,3,0,0,0,0,3,,4.033333333333333,4.033333333333333,,265.6666666666667,265.6666666666667
McDonald's,McDonald's,4092.0,3.8,"Azizia, King Khalid Rd, Al Tahliyah, Al Khobar 34716, Saudi Arabia",SA,Al Khobar,,0x3e49c356937ecf95:0x19eb27071bd9e29c,ChIJlc9-k1bDST4RnOLZGwcn6xk,26.191461,50.190054,restaurants,SAR 20–40,,1,0,0,19,0,2,0,0,0,2,20,0,0,0,0,20,3.9894736842105263,4.0,4.35,1702.9473684210527,1769.6,1685.5
McDonald's,McDonald's,287.0,3.8,"8851 عمرو بن زهير، حي المنار، EDSD3908، 3908, Dammam 32275, Saudi Arabia",SA,Dammam,,0x3e49e3458dd67f07:0xb5b8b9d03ad1e4da,ChIJB3_WjUXjST4R2uTROtC5uLU,26.365381,50.0472143,restaurants,SAR 20–40,,1,0,0,10,0,11,0,0,0,9,20,0,0,0,0,20,4.0,4.125,4.245454545454546,680.3,583.05,456.09090909090907
McDonald's,McCafé,46.0,2.5,"6240 Cooperative Council Rd, حي التعاون, Al Khobar 34632, Saudi Arabia",SA,Al Khobar,,0x3e49dd847d903741:0x6aeb959207ec079c,ChIJQTeQfYTdST4RnAfsB5KV62o,26.2157387,50.1793025,coffee shops,SAR 20–40,,1,0,0,10,0,10,0,0,0,9,20,0,0,0,0,20,3.75,3.745,3.6,103.1,131.35,161.6
McDonald's,McDonald's,1789.0,3.6,"Al Sheraa, Al Khobar 34741, Saudi Arabia",SA,Al Khobar,,0x3e49db0338c2b9fd:0xf2ad08c2dfbcdb3a,ChIJ_bnCOAPbST4ROtu838IIrfI,26.154765,50.161443,restaurants,SAR 20–40,,1,0,0,15,0,4,0,0,0,5,20,0,0,0,0,20,3.9066666666666663,3.96,4.225,421.0,364.85,154.5
McDonald's,McDonald's Accomodation (Thuqba - 1),2.0,5.0,"4732 Rawdah St, Al Khobar Al Janubiyah, Al Khobar 34622, Saudi Arabia",SA,Al Khobar,,0x3e49c30078475ab3:0xbe697d38b2721f32,ChIJs1pHeADDST4RMh9ysjh9ab4,26.2687762,50.2029435,Housing complex,,,1,0,0,15,0,1,0,0,0,5,20,0,0,0,0,20,4.1466666666666665,4.165,4.1,1969.1333333333334,1753.2,1346.0
